date,BCI海岬型貨運指數,BDI乾散貨指數
2015-02-26,525.0000,533.0000
2015-02-27,521.0000,540.0000
2015-03-02,516.0000,548.0000
2015-03-03,490.0000,553.0000
2015-03-04,478.0000,559.0000
2015-03-05,464.0000,561.0000
2015-03-06,470.0000,565.0000
2015-03-09,468.0000,568.0000
2015-03-10,457.0000,568.0000
2015-03-11,431.0000,565.0000
2015-03-12,394.0000,560.0000
2015-03-13,378.0000,562.0000
2015-03-16,372.0000,564.0000
2015-03-17,366.0000,568.0000
2015-03-18,357.0000,571.0000
2015-03-19,407.0000,584.0000
2015-03-20,423.0000,591.0000
2015-03-23,435.0000,594.0000
2015-03-24,448.0000,597.0000
2015-03-25,455.0000,598.0000
2015-03-26,456.0000,598.0000
2015-03-27,456.0000,596.0000
2015-03-30,460.0000,599.0000
2015-03-31,475.0000,602.0000
2015-04-01,463.0000,596.0000
2015-04-02,454.0000,588.0000
2015-04-07,448.0000,583.0000
2015-04-08,450.0000,580.0000
2015-04-09,461.0000,580.0000
2015-04-10,466.0000,580.0000
2015-04-13,460.0000,578.0000
2015-04-14,470.0000,581.0000
2015-04-15,494.0000,586.0000
2015-04-16,521.0000,593.0000
2015-04-17,532.0000,597.0000
2015-04-20,537.0000,598.0000
2015-04-21,549.0000,601.0000
2015-04-22,544.0000,600.0000
2015-04-23,543.0000,599.0000
2015-04-24,545.0000,600.0000
2015-04-27,546.0000,600.0000
2015-04-28,551.0000,601.0000
2015-04-29,558.0000,595.0000
2015-04-30,565.0000,591.0000
2015-05-01,574.0000,587.0000
2015-05-05,571.0000,580.0000
2015-05-06,574.0000,575.0000
2015-05-07,574.0000,573.0000
2015-05-08,616.0000,574.0000
2015-05-11,660.0000,578.0000
2015-05-12,731.0000,589.0000
2015-05-13,942.0000,634.0000
2015-05-14,972.0000,637.0000
2015-05-15,954.0000,634.0000
2015-05-18,950.0000,630.0000
2015-05-19,923.0000,620.0000
2015-05-20,889.0000,606.0000
2015-05-21,844.0000,592.0000
2015-05-22,816.0000,586.0000
2015-05-26,806.0000,584.0000
2015-05-27,823.0000,587.0000
2015-05-28,817.0000,588.0000
2015-05-29,810.0000,589.0000
2015-06-01,804.0000,589.0000
2015-06-02,805.0000,591.0000
2015-06-03,821.0000,598.0000
2015-06-04,818.0000,603.0000
2015-06-05,865.0000,610.0000
2015-06-08,865.0000,610.0000
2015-06-09,834.0000,612.0000
2015-06-10,816.0000,618.0000
2015-06-11,810.0000,629.0000
2015-06-12,820.0000,642.0000
2015-06-15,840.0000,656.0000
2015-06-16,904.0000,681.0000
2015-06-17,1045.0000,725.0000
2015-06-18,1234.0000,773.0000
2015-06-19,1241.0000,779.0000
2015-06-22,1248.0000,779.0000
2015-06-23,1300.0000,790.0000
2015-06-24,1428.0000,829.0000
2015-06-25,1432.0000,829.0000
2015-06-26,1393.0000,823.0000
2015-06-29,1346.0000,813.0000
2015-06-30,1292.0000,800.0000
2015-07-01,1251.0000,794.0000
2015-07-02,1226.0000,794.0000
2015-07-03,1249.0000,805.0000
2015-07-06,1266.0000,815.0000
2015-07-07,1285.0000,830.0000
2015-07-08,1278.0000,840.0000
2015-07-09,1279.0000,853.0000
2015-07-10,1318.0000,874.0000
2015-07-13,1389.0000,900.0000
2015-07-14,1394.0000,915.0000
2015-07-15,1462.0000,951.0000
2015-07-16,1611.0000,1009.0000
2015-07-17,1712.0000,1048.0000
2015-07-20,1763.0000,1067.0000
2015-07-21,1935.0000,1113.0000
2015-07-22,1952.0000,1118.0000
2015-07-23,1924.0000,1102.0000
2015-07-24,1896.0000,1086.0000
2015-07-27,1935.0000,1090.0000
2015-07-28,1990.0000,1094.0000
2015-07-29,2103.0000,1104.0000
2015-07-30,2116.0000,1100.0000
2015-07-31,2209.0000,1131.0000
2015-08-03,2308.0000,1151.0000
2015-08-04,2512.0000,1200.0000
2015-08-05,2604.0000,1222.0000
2015-08-06,2514.0000,1201.0000
2015-08-07,2512.0000,1200.0000
2015-08-10,2499.0000,1197.0000
2015-08-11,2367.0000,1162.0000
2015-08-12,2107.0000,1093.0000
2015-08-13,1875.0000,1046.0000
2015-08-14,1884.0000,1055.0000
2015-08-17,1913.0000,1063.0000
2015-08-18,1838.0000,1046.0000
2015-08-19,1773.0000,1031.0000
2015-08-20,1679.0000,1014.0000
2015-08-21,1559.0000,994.0000
2015-08-24,1403.0000,968.0000
2015-08-25,1248.0000,942.0000
2015-08-26,1089.0000,918.0000
2015-08-27,1051.0000,905.0000
2015-08-28,1071.0000,903.0000
2015-09-01,1176.0000,911.0000
2015-09-02,1194.0000,906.0000
2015-09-03,1195.0000,891.0000
2015-09-04,1187.0000,875.0000
2015-09-07,1243.0000,876.0000
2015-09-08,1286.0000,873.0000
2015-09-09,1256.0000,855.0000
2015-09-10,1202.0000,830.0000
2015-09-11,1198.0000,818.0000
2015-09-14,1185.0000,805.0000
2015-09-15,1196.0000,802.0000
2015-09-16,1264.0000,814.0000
2015-09-17,1637.0000,883.0000
2015-09-18,1995.0000,960.0000
2015-09-21,2096.0000,978.0000
2015-09-22,1873.0000,923.0000
2015-09-23,1872.0000,917.0000
2015-09-24,1911.0000,922.0000
2015-09-25,2024.0000,943.0000
2015-09-28,2075.0000,943.0000
2015-09-29,2031.0000,926.0000
2015-09-30,1936.0000,900.0000
2015-10-01,1911.0000,888.0000
2015-10-02,1931.0000,889.0000
2015-10-05,1901.0000,881.0000
2015-10-06,1860.0000,869.0000
2015-10-07,1742.0000,841.0000
2015-10-08,1598.0000,817.0000
2015-10-09,1549.0000,809.0000
2015-10-12,1551.0000,809.0000
2015-10-13,1531.0000,804.0000
2015-10-14,1457.0000,787.0000
2015-10-15,1368.0000,766.0000
2015-10-16,1318.0000,754.0000
2015-10-19,1312.0000,747.0000
2015-10-20,1399.0000,762.0000
2015-10-21,1483.0000,780.0000
2015-10-22,1512.0000,786.0000
2015-10-23,1461.0000,774.0000
2015-10-26,1403.0000,759.0000
2015-10-27,1307.0000,739.0000
2015-10-28,1275.0000,736.0000
2015-10-29,1254.0000,728.0000
2015-10-30,1229.0000,721.0000
2015-11-02,1184.0000,706.0000
2015-11-03,1099.0000,680.0000
2015-11-04,1043.0000,657.0000
2015-11-05,1002.0000,640.0000
2015-11-06,1003.0000,631.0000
2015-11-09,1021.0000,628.0000
2015-11-10,1018.0000,622.0000
2015-11-11,946.0000,599.0000
2015-11-12,881.0000,579.0000
2015-11-13,809.0000,560.0000
2015-11-16,770.0000,550.0000
2015-11-17,733.0000,537.0000
2015-11-18,671.0000,519.0000
2015-11-19,619.0000,504.0000
2015-11-20,606.0000,498.0000
2015-11-23,698.0000,516.0000
2015-11-24,731.0000,528.0000
2015-11-25,807.0000,546.0000
2015-11-26,898.0000,562.0000
2015-11-27,989.0000,581.0000
2015-11-30,1007.0000,584.0000
2015-12-01,1046.0000,598.0000
2015-12-02,1001.0000,590.0000
2015-12-03,931.0000,574.0000
2015-12-04,890.0000,563.0000
2015-12-07,852.0000,551.0000
2015-12-08,870.0000,551.0000
2015-12-09,857.0000,546.0000
2015-12-10,824.0000,534.0000
2015-12-11,779.0000,522.0000
2015-12-14,722.0000,508.0000
2015-12-15,623.0000,484.0000
2015-12-16,549.0000,471.0000
2015-12-17,524.0000,471.0000
2015-12-18,524.0000,477.0000
2015-12-21,512.0000,478.0000
2015-12-22,485.0000,474.0000
2015-12-23,469.0000,475.0000
2015-12-24,470.0000,478.0000
2016-01-04,472.0000,473.0000
2016-01-05,462.0000,468.0000
2016-01-06,467.0000,467.0000
2016-01-07,399.0000,445.0000
2016-01-08,343.0000,429.0000
2016-01-11,314.0000,415.0000
2016-01-12,266.0000,402.0000
2016-01-13,245.0000,394.0000
2016-01-14,225.0000,383.0000
2016-01-15,198.0000,373.0000
2016-01-18,197.0000,369.0000
2016-01-19,185.0000,363.0000
2016-01-20,186.0000,358.0000
2016-01-21,206.0000,355.0000
2016-01-22,229.0000,354.0000
2016-01-25,254.0000,354.0000
2016-01-26,242.0000,345.0000
2016-01-27,235.0000,337.0000
2016-01-28,216.0000,325.0000
2016-01-29,211.0000,317.0000
2016-02-01,215.0000,314.0000
2016-02-02,217.0000,310.0000
2016-02-03,209.0000,303.0000
2016-02-04,208.0000,298.0000
2016-02-05,212.0000,297.0000
2016-02-08,207.0000,293.0000
2016-02-09,207.0000,291.0000
2016-02-10,208.0000,290.0000
2016-02-11,206.0000,290.0000
2016-02-12,199.0000,291.0000
2016-02-15,204.0000,295.0000
2016-02-16,223.0000,301.0000
2016-02-17,223.0000,307.0000
2016-02-18,220.0000,313.0000
2016-02-19,207.0000,315.0000
2016-02-22,197.0000,316.0000
2016-02-23,189.0000,318.0000
2016-02-24,186.0000,322.0000
2016-02-25,182.0000,325.0000
2016-02-26,177.0000,327.0000
2016-02-29,174.0000,329.0000
2016-03-01,174.0000,332.0000
2016-03-02,171.0000,335.0000
2016-03-03,166.0000,342.0000
2016-03-04,164.0000,349.0000
2016-03-07,161.0000,354.0000
2016-03-08,180.0000,366.0000
2016-03-09,178.0000,376.0000
2016-03-10,178.0000,384.0000
2016-03-11,176.0000,388.0000
2016-03-14,179.0000,393.0000
2016-03-15,186.0000,396.0000
2016-03-16,172.0000,393.0000
2016-03-17,178.0000,392.0000
2016-03-18,197.0000,395.0000
2016-03-21,197.0000,398.0000
2016-03-22,186.0000,398.0000
2016-03-23,196.0000,401.0000
2016-03-24,203.0000,406.0000
2016-03-29,207.0000,409.0000
2016-03-30,210.0000,414.0000
2016-03-31,270.0000,429.0000
2016-04-01,345.0000,450.0000
2016-04-04,424.0000,471.0000
2016-04-05,466.0000,487.0000
2016-04-06,477.0000,500.0000
2016-04-07,562.0000,517.0000
2016-04-08,656.0000,539.0000
2016-04-11,733.0000,555.0000
2016-04-12,744.0000,560.0000
2016-04-13,744.0000,567.0000
2016-04-14,831.0000,597.0000
2016-04-15,949.0000,635.0000
2016-04-18,1030.0000,659.0000
2016-04-19,1065.0000,671.0000
2016-04-20,1022.0000,669.0000
2016-04-21,1004.0000,670.0000
2016-04-22,1085.0000,688.0000
2016-04-25,1087.0000,690.0000
2016-04-26,1135.0000,704.0000
2016-04-27,1160.0000,715.0000
2016-04-28,1137.0000,710.0000
2016-04-29,1117.0000,703.0000
2016-05-03,1055.0000,682.0000
2016-05-04,954.0000,652.0000
2016-05-05,915.0000,642.0000
2016-05-06,892.0000,631.0000
2016-05-09,837.0000,616.0000
2016-05-10,752.0000,594.0000
2016-05-11,713.0000,579.0000
2016-05-12,724.0000,579.0000
2016-05-13,798.0000,600.0000
2016-05-16,854.0000,613.0000
2016-05-17,988.0000,643.0000
2016-05-18,954.0000,642.0000
2016-05-19,906.0000,634.0000
2016-05-20,870.0000,625.0000
2016-05-23,870.0000,624.0000
2016-05-24,848.0000,618.0000
2016-05-25,799.0000,605.0000
2016-05-26,793.0000,601.0000
2016-05-27,830.0000,606.0000
2016-05-31,854.0000,612.0000
2016-06-01,861.0000,612.0000
2016-06-02,854.0000,606.0000
2016-06-03,913.0000,610.0000
2016-06-06,922.0000,607.0000
2016-06-07,920.0000,606.0000
2016-06-08,973.0000,610.0000
2016-06-09,995.0000,611.0000
2016-06-10,1006.0000,610.0000
2016-06-13,1014.0000,609.0000
2016-06-14,1018.0000,608.0000
2016-06-15,1000.0000,604.0000
2016-06-16,976.0000,598.0000
2016-06-17,927.0000,587.0000
2016-06-20,897.0000,582.0000
2016-06-21,873.0000,580.0000
2016-06-22,878.0000,585.0000
2016-06-23,897.0000,596.0000
2016-06-24,913.0000,609.0000
2016-06-27,919.0000,616.0000
2016-06-28,936.0000,627.0000
2016-06-29,955.0000,640.0000
2016-06-30,996.0000,660.0000
2016-07-01,1030.0000,677.0000
2016-07-04,1049.0000,688.0000
2016-07-05,1034.0000,692.0000
2016-07-06,1019.0000,694.0000
2016-07-07,1008.0000,699.0000
2016-07-08,1002.0000,703.0000
2016-07-11,991.0000,704.0000
2016-07-12,987.0000,711.0000
2016-07-13,1010.0000,726.0000
2016-07-14,1020.0000,738.0000
2016-07-15,1023.0000,745.0000
2016-07-18,1016.0000,748.0000
2016-07-19,986.0000,746.0000
2016-07-20,937.0000,736.0000
2016-07-21,906.0000,726.0000
2016-07-22,895.0000,718.0000
2016-07-25,877.0000,709.0000
2016-07-26,841.0000,696.0000
2016-07-27,803.0000,679.0000
2016-07-28,780.0000,665.0000
2016-07-29,768.0000,656.0000
2016-08-01,757.0000,650.0000
2016-08-02,757.0000,645.0000
2016-08-03,758.0000,641.0000
2016-08-04,759.0000,636.0000
2016-08-05,770.0000,636.0000
2016-08-08,777.0000,636.0000
2016-08-09,770.0000,631.0000
2016-08-10,795.0000,638.0000
2016-08-11,833.0000,653.0000
2016-08-12,891.0000,671.0000
2016-08-15,920.0000,681.0000
2016-08-16,926.0000,687.0000
2016-08-17,885.0000,685.0000
2016-08-18,852.0000,682.0000
2016-08-19,843.0000,683.0000
2016-08-22,848.0000,687.0000
2016-08-23,861.0000,692.0000
2016-08-24,910.0000,706.0000
2016-08-25,974.0000,718.0000
2016-08-26,1001.0000,720.0000
2016-08-30,986.0000,715.0000
2016-08-31,978.0000,711.0000
2016-09-01,1002.0000,712.0000
2016-09-02,1054.0000,720.0000
2016-09-05,1079.0000,724.0000
2016-09-06,1182.0000,745.0000
2016-09-07,1371.0000,773.0000
2016-09-08,1478.0000,792.0000
2016-09-09,1566.0000,804.0000
2016-09-12,1581.0000,804.0000
2016-09-13,1607.0000,796.0000
2016-09-14,1444.0000,756.0000
2016-09-15,1487.0000,764.0000
2016-09-16,1680.0000,800.0000
2016-09-19,1853.0000,836.0000
2016-09-20,1964.0000,865.0000
2016-09-21,2118.0000,903.0000
2016-09-22,2389.0000,937.0000
2016-09-23,2383.0000,941.0000
2016-09-26,2325.0000,934.0000
2016-09-27,2298.0000,930.0000
2016-09-28,2196.0000,912.0000
2016-09-29,2067.0000,888.0000
2016-09-30,2008.0000,875.0000
2016-10-03,1971.0000,864.0000
2016-10-04,1970.0000,860.0000
2016-10-05,2012.0000,869.0000
2016-10-06,2218.0000,915.0000
2016-10-07,2245.0000,921.0000
2016-10-10,2235.0000,922.0000
2016-10-11,2235.0000,922.0000
2016-10-12,2154.0000,906.0000
2016-10-13,2018.0000,885.0000
2016-10-14,2018.0000,892.0000
2016-10-17,2003.0000,894.0000
2016-10-18,1950.0000,890.0000
2016-10-19,1826.0000,872.0000
2016-10-20,1637.0000,849.0000
2016-10-21,1575.0000,842.0000
2016-10-24,1471.0000,831.0000
2016-10-25,1348.0000,813.0000
2016-10-26,1275.0000,802.0000
2016-10-27,1248.0000,798.0000
2016-10-28,1417.0000,834.0000
2016-10-31,1534.0000,857.0000
2016-11-01,1443.0000,838.0000
2016-11-02,1451.0000,834.0000
2016-11-03,1544.0000,849.0000
2016-11-04,1593.0000,855.0000
2016-11-07,1636.0000,870.0000
2016-11-08,1786.0000,911.0000
2016-11-09,1954.0000,954.0000
2016-11-10,2010.0000,974.0000
2016-11-11,2303.0000,1045.0000
2016-11-14,2338.0000,1065.0000
2016-11-15,2282.0000,1084.0000
2016-11-16,2441.0000,1145.0000
2016-11-17,2731.0000,1231.0000
2016-11-18,2752.0000,1257.0000
2016-11-21,2638.0000,1240.0000
2016-11-22,2598.0000,1232.0000
2016-11-23,2507.0000,1224.0000
2016-11-24,2374.0000,1201.0000
2016-11-25,2263.0000,1181.0000
2016-11-28,2260.0000,1184.0000
2016-11-29,2304.0000,1202.0000
2016-11-30,2263.0000,1204.0000
2016-12-01,2206.0000,1196.0000
2016-12-02,2193.0000,1198.0000
